hockeydb,name
82965,Tyson Sexsmith
83000,Brian Lee
83090,Teemu Laakso
83215,Tom Fritsche
83280,Eric Gryba
83431,Tomas Kana
83449,Niklas Hjalmarsson
83457,Anze Kopitar
83787,Chris VandeVelde
83791,Casey Pierro-Zabotel
83843,Mark Santorelli
83857,Riley Nash
83911,Matt Irwin
83925,Tyler Bozak
83934,Jordie Benn
83957,Milan Lucic
84109,Reto Berra
84345,Perttu Lindgren
84346,Tuukka Rask
84353,Iiro Tarkki
84507,Mattias Sjogren
84558,Jhonas Enroth
84630,Anton Stralman
84684,Justin Falk
84686,Dana Tyrell
84687,Brandon Sutter
84695,Thomas Hickey
84762,Brandon Mashinter
84803,Dan Bertram
84831,Jesse Winchester
84851,Sasha Pokulok
84871,Derek Smith
84939,Mike Kostka
85050,Stu Bickel
85051,Justin Braun
87861,Ondrej Pavelec
87863,Mikko Lehtonen1
87869,Jack Johnson
87876,Jack Skille
87877,Ryan Stoa
87879,Matt Niskanen
87880,Tom Wandell
87882,Mattias Ritola
87883,Johan Ryno
87885,Andrew Cogliano
87886,Taylor Chorney
87888,Fredrik Pettersson
87893,Jonathan Quick
87894,Morten Madsen
87898,Jeff Frazee
87899,Mark Fayne
87900,Patric Hornqvist
87903,Colin Greening
87904,Ilja Zubov
87906,Keith Yandle
87909,Ben Bishop
87911,Vladimir Mihalik
87914,Mason Raymond
89255,Yuri Alexandrov
89271,Semyon Varlamov
89363,Alexander Salak
89369,Jiri Tlusty
89489,Claude Giroux
89499,Logan MacMillan
89507,Charles-Antoine Messier
89510,Mathieu Perreault
89528,Kevin Marshall
89531,Antoine Lafleur
89534,Angelo Esposito
89541,Maxime Macenauer
89545,Marc-Andre Bourdon
89564,Ivan Vishnevskiy
89593,Korbinian Holzer
89676,Alex Grant
89696,Oskar Osala
89702,Nick Palmieri
89716,P.K. Subban
89723,Anthony Peluso
89726,Jordan Nolan
89729,Jamie Arniel
89731,Drew Doughty
89742,Nick Spaling
89750,Steve Mason
89753,Josh Bailey
89766,Logan Couture
89777,Chris Terry
89779,Brett Bellemore
89787,Christopher Breen
89793,Mark Katic
89797,Jake Muzzin
89808,Akim Aliu
89822,Dale Mitchell
89823,John Tavares
89832,Sergei Kostitsyn
89905,Keith Aulie
89914,Zach Boychuk
89924,Tyler Ennis
89936,Braden Holtby
89967,Peter Mueller
89975,James Reimer
89981,Luke Schenn
89986,Jared Spurgeon
90107,Leo Komarov
90116,Spencer Machacek
90120,Jonathon Blum
90123,Michael Repik
90124,Chet Pickard
90481,Patrice Cormier
90534,Zach Sill
90722,Colton Teubert
90922,Kyle Beach
90924,Keven Veilleux
90926,Brendan Smith
90938,Robert Mayer
90954,Mike Murphy
91120,Mark Letestu
91680,Mitch Wahl
91828,James Wright
92051,Vladimir Zharkov
92430,Lance Bouma
93028,Michael Raffl
93039,Phil Kessel
93172,Jay Beagle
93403,Jeremy Smith
93546,Jakub Voracek
93565,Sergei Korostin
93569,Alexander Vasyunov
93583,Pavel Valentenko
93584,Vadim Shipachyov
93651,Benn Ferriero
93663,Ryan Garbutt
93668,Matt Gilroy
93750,Mark Mitera
93822,Matt Taormina
93829,Jonathan Toews
93902,Brandon Bollig
93938,Sam Gagner
93953,Eric Hartzell
93987,Andy Miele
93992,Kyle Okposo
93997,Mark Olver
94000,Aaron Palushaj
94004,Nick Petrecki
94006,Jeff Petry
94013,Zach Redmond
94032,Carl Sneep
94047,Corey Tropp
94087,Marcel Mueller
94154,Riku Helenius
94168,Antti Niemi
94172,Jussi Rynnas
94206,Tyler Myers
94378,Justin Fontaine
94399,Nick Holden
94416,Ben Scrivens
94459,Taylor Fedun
94541,Anders Lindback
94546,Andreas Engqvist
94552,Joel Gistedt
94553,Jonas Ahnelov
94561,Jonas Junland
94563,Carl Gunnarsson
94565,Linus Omark
95339,Alex Biega
95342,Artem Anisimov
95343,Arturs Kulda
95344,Blake Geoffrion
95348,Brian Strait
95350,Chris Summers
95351,Daniel Larsson
95353,David Fischer
95355,Dennis Persson
95359,Erik Johnson
95360,Igor Makarov
95363,Jamie McBain
95364,Jan Mursak
95372,Kaspars Daugavins
95382,Michael Ratchuk
95383,Michal Neuvirth
95385,Nigel Williams
95387,Nikolai Kulemin
95388,Patrik Berglund
95391,Rhett Rakhshani
95392,Richard Bachman
95960,David Perron
96277,Maxim Goncharov
96280,Viktor Tikhonov
96288,Alexei Cherepanov
96312,Mark Barberio
96329,Paul Byron
96358,Maxime Sauve
96371,Jordan Caron
96387,Chris DiDomenico
96391,Yann Sauve
96395,T.J. Brennan
96396,Luke Adam
96398,Mario Kempe
96422,Vyacheslav Voynov
96427,Evgenii Dadonov
96446,Nikolai Belov
96447,Kirill Petrov
96457,Jori Lehtera
96477,Joonas Jarvinen
96482,Joonas Kemppainen
96505,Zach Bogosian
96506,Robert Bortuzzo
96518,Tyler Cuma
96519,Mark Cundari
96525,Michael Del Zotto
96535,Luke Gazdic
96544,Adam Henrique
96546,Cody Hodgson
96549,Michael Hutchinson
96553,Nazem Kadri
96554,Patrick Kane
96558,Shawn Lalonde
96561,Brian Lashoff
96573,Thomas McCollum
96575,Philip McRae
96583,Greg Nemisz
96594,Alex Pietrangelo
96596,Dalton Prout
96604,Wayne Simmonds
96605,Jared Staal
96607,Steven Stamkos
96610,Eric Tangradi
96636,Craig Cunningham
96639,Jordan Eberle
96659,Martin Jones
96673,Brandon McMillan
96676,Oscar Moller
96685,Colby Robak
96696,Michael Stone
96701,Dustin Tokarski
96711,Jakub Nakladal
96752,Matt Martin
96809,T.J. Brodie
96821,Lars Johansson
96871,Damien Brunner
96884,Eric Wellwood
97433,Kevin Poulin
97683,Mark Arcobello
97707,Bobby Butler
97750,T.J. Galiardi
97772,Carter Hutton
97817,Jim O'Brien
97820,Steven Oleksy
97849,Viktor Stalberg
97852,Billy Sweatt
97888,Tomas Kubalik
97899,Antoine Roussel
97920,Curtis Hamilton
97936,Edward Pasquale
98024,Tomas Kundratek
98107,Stefan Elliott
98196,Brayden McNabb
98448,Joakim Andersson
98452,Marcus Johansson
98498,Ryan Howse
98634,Evander Kane
98862,Johan Motin
98865,Jared Cowen
98867,Brett Ponich
98869,Travis Hamonic
98871,Landon Ferraro
98874,Sergei Bobrovsky
99056,Matt Bartkowski
99059,Jason Gregoire
99061,Colby Cohen
99066,Carter Camper
99396,Cody Eakin
99406,Tyson Barrie
99417,Casey Wellman
99420,Max Pacioretty
99446,Tommy Wingels
99493,Dan Sexton
99498,Patrick White
99506,Brad Malone
99508,John Carlson
99530,Matt Read
99552,Blake Kessel
99554,Craig Smith
99569,Greg Pateryn
99570,Ryan McDonagh
99635,Ben Smith
99822,Kyle Turris
99830,Harry Zolnierczyk
100197,Cam Talbot
100339,Zac Rinaldo
100341,Matt Hackett
100351,Carter Ashton
100352,Linden Vey
100921,Roman Josi
100944,Luca Sbisa
101280,Philip Larsen
101311,Yohann Auvitu
101538,Joe Colborne
101547,Kodie Curran
101560,Matt Frattin
101629,Carter Rowney
101663,Allen York
101725,Alexander Pechurskiy
102284,Mike Hoffman
102290,Jamie Benn
102337,Brad Hunt
102405,Patrick Wiercioch
102649,Darcy Kuemper
102934,Mat Bodie
102995,Matt Calvert
103530,Cody Goloubef
104238,Drew LeBlanc
104255,Mikael Backlund
104356,Fabian Brunnstrom
104390,Johan Gustafsson
104478,Eddie Lack
104803,Mat Clark
104827,Cory Conacher
104925,Cameron Gaunce
104993,Brandon Burlon
105000,Corey Trivino
105112,Chris Tanev
105153,Ryan O'Reilly
105377,Nick Bonino
105381,Ian Cole
105382,Tommy Cross
105384,Scott Darling
105385,Lars Eller
105390,Carl Hagelin
105392,Simon Hjalmarsson
105394,Alex Killorn
105400,Pat Maroon
105402,Maxim Mayorov
105410,Kevin Shattenkirk
105414,Nichlas Torp
105416,Justin Vaive
105417,James van Riemsdyk
105889,Harri Sateri
106132,Tomas Hertl
106574,Dmitry Orlov
106580,Maxim Trunev
106581,Bogdan Kiselevich
106592,Jake Allen
106595,Jonathan Marchessault
106601,Olivier Roy
106608,Gabriel Bourque
106622,Nicolas Deschamps
106623,Nicolas Deslauriers
106624,Simon Despres
106632,Eric Gelinas
106672,Philippe Paradis
106684,Charles-Olivier Roussel
106685,David Savard
106687,Marco Scandella
106690,Mikhail Stefanovich
106713,Jan Kovar
106790,Andy Andreoff
106791,Taylor Beck
106794,Jesse Blacker
106795,Mikkel Boedker
106801,Ben Chiarot
106802,Kyle Clifford
106807,Taylor Doherty
106808,Matt Duchene
106815,Marcus Foligno
106818,Taylor Hall
106824,Joey Hishon
106825,Peter Holland
106831,Jaroslav Janus
106835,Zack Kassian
106838,Michael Latta
106846,Tye McGinn
106866,Jordan Szwarz
106892,Brenden Dillon
106900,Scott Glennie
106939,Brayden Schenn
106989,Casey Cizikas
107049,Ryan Ellis
107050,Michal Jordan
107051,Brett Connolly
107053,Tyler Johnson
107121,Victor Hedman
107124,Anton Lander
107163,Tomas Vincour
107539,Stephane Da Costa
107544,John Moore
107553,Terry Broadhurst
107582,Luke Witkowski
107596,Seth Helgeson
107609,Chris Wideman
107624,Matt Donovan
107688,Brian Gibbons
108349,Kevan Miller
108354,Colin Wilson
108670,Nikita Filatov
108683,Richard Panik
109102,Brad Ross
110234,Jordan Weal
110237,Calvin Pickard
110238,Mark Pysyk
110439,Brendan Shinnimin
110877,Alex Chiasson
110883,Mathieu Corbeil-Theriault
110949,Jimmy Hayes
110977,Louis Leblanc
111008,Steve Moses
111604,Jason Akeson
111621,Brendan Ranford
111625,Quinton Howden
111627,Joe Morrow
111629,Alexander Petrovic
111711,Frederik Andersen
112072,Brody Hoffman
112140,Keith Kinkaid
112346,Dylan Olsen
112429,Tanner Fritz
112457,Corban Knight
112477,Brandon Davidson
112484,Cody Kunyk
112494,Kevin Connauton
112513,Daniel Carr
112570,Mikko Koskinen
112571,Jere Sallinen
112587,Teemu Hartikainen
112590,Antti Raanta
112618,Andrei Loktionov
112620,Evgeny Grachev
112706,Roman Horak
112722,Jacob Josefson
112727,Jacob Markstrom
112732,Niklas Svedberg
112733,Mattias Tedenby
112734,David Ullstrom
112742,Erik Karlsson
112743,Anton Gustafsson
112748,Tim Erixon
112749,David Rundblad
112754,Mattias Ekholm
112782,Eric O'Dell
112785,Brandon Manning
112787,Tyler Bunz
112814,Philipp Grubauer
112877,Fredrik Claesson
112968,Cristopher Nilstorp
112977,Viktor Fasth
113177,Justin Schultz
113811,Aaron Ness
113813,Andre Petersson
113815,Cam Atkinson
113816,Danny Kristo
113817,Daultan Leveille
113820,David Warsofsky
113822,Derek Grant
113823,Derek Stepan
113824,Dmitri Kugryshev
113830,Gustav Nyquist
113831,Jake Gardiner
113833,Jesper Samuelsson
113834,Joacim Eriksson
113836,Jonas Holos
113840,Mark Borowiecki
113855,Zac Dalpe
113948,Andrew Hammond
114021,Curtis McKenzie
114068,Max Reinhart
115211,Joel Hanley
115240,Jeremy Welsh
115241,Brandon Pirri
115481,Darren Archibald
115612,Reilly Smith
115621,Ethan Werek
115633,Tyler Toffoli
115642,John McFarland
115809,Tom Kuhnhackl
115887,Nathan Beaulieu
115896,Michael Bournival
115903,Michael Chaput
115908,Sean Couturier
115918,Morgan Ellis
115922,Jerome Gauthier-Leduc
115925,Brandon Gormley
115949,Andrej Nestrasil
115968,Logan Shaw
115982,Pavel Francouz
115984,Radko Gudas
115993,Lukas Radil
116018,Sam Carrick
116024,Calvin de Haan
116033,Erik Gudbranson
116035,Freddie Hamilton
116045,Jared Knight
116058,Greg McKegg
116069,Shane Prince
116079,Tyler Seguin
116080,Michael Sgarbossa
116081,Andrew Shaw
116085,Jeff Skinner
116086,Devante Smith-Pelly
116089,Ryan Spooner
116093,Christian Thomas
116096,Mark Visentin
116099,Austin Watson
116100,Scott Wedgewood
116134,Brendan Gallagher
116161,Dylan McIlrath
116184,Mark Stone
116200,Dmitry Kulikov
116362,Brett Bulmer
116461,J.T. Brown
116489,Stanislav Galiev
116498,Troy Grosenick
116513,Nick Jensen
116521,Torey Krug
116566,Chad Ruhwedel
116570,Philip Samuelsson
116585,Matt Tennyson
116604,Oliver Lauridsen
116620,Bobby Farnham
116630,Brian Flynn
116638,Luke Glendening
116641,Justin Florek
116647,Jordan Schroeder
116674,Connor Knapp
116737,Jean-Francois Berube
117125,Ryan Nugent-Hopkins
117131,Mats Zuccarello
117132,Jakob Silfverberg
117142,Magnus Paajarvi
117173,Alexander Burmistrov
117198,Artemi Panarin
117203,Maxim Kitsyn
117204,Vladimir Tarasenko
117317,Jamie Oleksiak
117392,Martin Bakos
117444,Michal Kempny
117532,Mark McNiell
117537,Tyler Wotherspoon
117547,Duncan Siemens
117574,Yanni Gourde
117583,Alexandre Mallet
118248,Ty Rattie
118254,Patrick Holland
118258,Laurent Brossoit
118284,Kirill Kabanov
118367,Joonas Nattinen
118369,Ilari Melart
118372,Toni Rajala
118379,Teemu Pulkkinen
118389,Mikael Granlund
118529,Marcus Kruger
118530,Gabriel Landeskog
118532,Patrick Cehlin
118535,Alexander Urbom
118542,Carl Klingberg
118565,Adam Larsson
118566,Melker Karlsson
118953,Jaden Schwartz
118989,Josh Manson
119077,Micheal Ferland
119084,Anthony Bitetto
119087,Kevin Boyle
119093,Nick Leddy
120014,Ryan Murray
120191,Patrik Nemeth
120245,Dennis Rasmussen
120272,Oscar Fantenberg
120281,Anton Rodin
120283,Oliver Ekman-Larsson
120313,Jakub Jerabek
120591,Ronalds Kenins
120612,Sven Baertschi
120671,Tomas Tatar
120908,Kyle Palmieri
120909,Igor Bobkov
120910,Sami Vatanen
120911,Jeremy Morin
120914,Brian Dumoulin
120919,Joni Ortio
120926,Drew Shore
120927,Wade Megan
120928,Nic Dowd
120929,Alexander Fallstrom
120930,Erik Haula
120934,Alexander Avtsin
120936,Zach Budish
120937,Anders Nilsson
120938,Anders Lee
120939,Chris Kreider
120942,Robin Lehner
120944,Chris Brown
120945,Ben Hanowski
120947,William Wrenn
120950,Kenny Ryan
120952,Jerry D'Amigo
120956,Cam Fowler
120961,Matt Nieto
120964,Jason Zucker
120966,Jonathon Merrill
120967,Adam Clendening
120970,Emerson Etem
120972,Jarred Tinordi
120974,Justin Faulk
120975,Jack Campbell
121426,Joseph Cramarossa
121436,Kyle Baun
121437,Tyler Biggs
121447,Alan Quine
121460,Zach Hyman
121522,Scott Wilson
121548,Josh Jooris
121736,Jordan Binnington
121787,Scott Harrington
121792,Cody Ceci
121793,Jared Coreau
121922,Ryan Murphy
121927,Barclay Goodrow
121947,Nick Cousins
121975,Matt O'Connor
122124,Danny DeKeyser
122175,Ryan Johansen
122603,Jakub Culek
122605,Phillip Danault
122607,Louis Domingue
122625,Jonathan Huberdeau
122629,Tomas Jurco
122660,Xavier Ouellet
122661,Jean-Gabriel Pageau
122662,Ondrej Palat
122666,Zack Phillips
122668,Adam Polasek
122721,Tobias Rieder
122743,Marek Mazanec
122758,Joonas Donskoi
122784,Iiro Pakarinen
122789,Borna Rendulic
122837,Nikita Zaitsev
122851,Anthony Camara
122853,Frank Corrado
122857,Dylan DeMelo
122866,Tyler Graovac
122867,Seth Griffith
122868,Dougie Hamilton
122869,Mitchell Heard
122877,Boone Jenner
122893,Petr Mrazek
122895,Stefan Noesen
122896,Stuart Percy
122899,Matt Puempel
122902,Brett Ritchie
122908,Jiri Sekac
122914,Ivan Telegin
122917,Vincent Trocheck
122927,David Broll
122942,Ryan Strome
122998,Adam Lowry
123011,David Musil
123014,Nino Niederreiter
123034,Dalton Thrower
123262,Conor Allen
123279,Reid Boucher
123280,Travis Boyd
123288,Ryan Carpenter
123293,Blake Coleman
123298,Austin Czarnik
123307,Casey DeSmith
123316,Derek Forbort
123320,Kevin Gravel
123321,Rocco Grimaldi
123333,Stephen Johns
123346,Nick Lappin
123358,Scott Mayfield
123359,Jake McCabe
123364,Jayson Megna
123365,Michael Mersch
123367,J.T. Miller
123373,Connor Murphy
123379,Michael Paliotta
123393,Robbie Russo
123394,Bryan Rust
123396,Brandon Saad
123400,Nate Schmidt
123404,Nick Shore
123412,Andrej Sustr
123445,John Gibson
123448,Christopher Gibson
123464,Mike Condon
123469,Aaron Dell
123515,Tyler Pitlick
123525,Tim Schaller
123527,Riley Sheahan
123532,Sebastien Stalberg
123537,Zach Trotman
123834,Ryan Dzingel
123841,Justin Holl
123846,Mitch Moroz
123847,Griffin Reinhart
123889,Nikita Kucherov
123906,Sergei Plotnikov
123909,Evgeny Kuznetsov
124022,Jordan Martinook
124044,Lukas Sutter
124249,Sean Kuraly
124254,Jordan Schmaltz
124409,Mathew Dumba
124602,Malcolm Subban
124610,Damon Severson
124683,Darren Dietz
124697,Derrick Pouliot
125053,Gaetan Haas
125070,Gregory Hofmann
125108,Dean Kukan
125143,Alexey Marchenko
125158,Sergei Kalinin
125344,Phillip Di Giuseppe
125404,Evan Rodrigues
125416,Ryan Sproul
126409,Sami Aittokallio
126410,Michael Keranen
127134,Colton Sissons
127312,Tanner Kero
127561,Calle Jarnkrok
127571,Jonas Brodin
127573,Magnus Nygren
127575,Johan Sundstrom
127581,Jesper Fast
127585,Linus Hultstrom
127590,Klas Dahlbeck
127600,Dennis Everberg
127604,Oscar Lindberg
127607,Petter Granberg
127609,Par Lindholm
127612,Tim Heed
127771,Zane McIntyre
127775,Kevin Hayes
127776,Ludwig Rensfeldt
127777,Joakim Nordstrom
127778,John Klingberg
127780,Martin Marincin
127782,Nick Bjugstad
127786,Johan Larsson
127790,Brock Nelson
127792,Marcus Sorensen
127795,Beau Bennett
127796,Kenny Agostino
127797,Charlie Coyle
127800,Jani Hakanpaa
127802,Sondre Olden
127851,Chris Wagner
127964,Justin Danforth
128003,Brendan Gaunce
128062,Scott Laughton
128067,Lucas Lessio
128073,Ryan Lomberg
128102,Brock McGinn
128373,Magnus Hellberg
128522,Andreas Martinsen
128528,Victor Rask
128538,Mantas Armalis
128613,Nicklas Jensen
129676,William Carrier
129696,Dillon Fournier
129699,Martin Frk
129714,Charles Hudon
129745,Liam O'Brien
129776,Anton Zlobin
129834,Pheonix Copley
129954,Paul Ladue
130023,Casey Nelson
130232,Connor Brown
130233,Drake Caggiula
130275,Tyler Gaudet
130410,Brandon Tanev
130454,Joel Armia
130458,Miikka Salomaki
130461,Jyrki Jokipakka
130517,Josh Brown
130519,Max Domi
130530,Tanner Pearson
130532,Colin Miller
130533,Vladislav Namestnikov
130548,Mark Scheifele
130557,Rickard Rakell
130558,Josh Leivo
130562,Garret Sparks
130563,Andrey Pedan
130571,Alexander Khokhlachev
130572,Nail Yakupov
130578,Dylan Blujus
130579,Scott Kosmachuk
130582,Alex Galchenyuk
130585,Slater Koekkoek
130587,Matt Finn
130599,Tom Wilson
130602,Gemel Smith
130608,Matt Murray
130612,Chris Tierney
130614,Andreas Athanasiou
130615,Adam Pelech
130619,Kerby Rychel
130620,Sean Monahan
130642,Chris Driedger
130643,Joel Edmundson
130673,Brendan Leipsic
130691,Ryan Pulock
130695,Morgan Rielly
130701,Hunter Shinkaruk
130705,Chandler Stephenson
130709,Matej Stransky
130716,Marek Tvrdon
130745,Dmitrij Jaskin
130755,Nikita Nesterov
130818,Brett Kulak
130858,Riley Barber
130865,Connor Carrick
130876,Tony DeAngelo
130888,Adam Erne
130891,Christian Folin
130893,Johnny Gaudreau
130895,Jon Gillies
130896,Zemgus Girgensons
130900,Matt Grzelcyk
130904,Ryan Hartman
130908,Vinnie Hinostroza
130914,Seth Jones
130916,Nicolas Kerdiles
130937,Stefan Matteau
130939,Max McCormick
130942,Jaycob Megna
130958,Jordan Oesterle
130983,Joakim Ryan
130984,Henrik Samuelsson
130991,Patrick Sieloff
130995,Brady Skjei
131007,Jacob Trouba
131009,Frank Vatrano
131583,Roman Lyubimov
131731,Jonathan-Ismael Diaby
131779,Garnet Hathaway
131798,Patrick Brown
131804,Conor Sheary
131921,Darnell Nurse
132181,Viktor Antipin
132220,Markus Granlund
132239,Sam Reinhart
132426,Ville Pokka
132507,Egor Yakovlev
132666,Will Butcher
132699,Sheldon Dries
132702,Ian McCoshen
132742,Eric Comrie
132851,Jaccob Slavin
132890,Zach Aston-Reese
133881,Nikita Gusev
134039,Curtis Lazar
134066,Morgan Klimchuk
134163,Madison Bowey
134193,Andrew Copp
134195,Nic Petan
134395,Oscar Klefbom
134457,Tomas Hyka
134459,Mason Geertsen
134463,Daniel Pribyl
134706,Alexandre Grenier
136773,Cedric Paquette
136790,Anthony Mantha
136966,Josh Morrissey
137663,Shea Theodore
137664,Kyle Burroughs
138920,Josh Anderson
138947,Nick Ritchie
138980,Mark Friedman
138989,Zach Nastasiuk
139020,Joseph Blandisi
139048,Rasmus Ristolainen
139246,Alexander Kerfoot
139295,Troy Stecher
139332,Jujhar Khaira
139386,Dryden Hunt
139539,Colton Parayko
139599,Matt Benning
139625,Cole Ully
139633,Igor Ozhiganov
139635,Nikolay Prokhorkin
139929,Alex Lyon
139946,Jonny Brodzinski
139957,Oscar Dansk
139958,Mika Zibanejad
139960,Pontus Aberg
139964,Sebastien Collberg
139965,Viktor Svedberg
139978,Ludwig Bystrom
139983,Viktor Arvidsson
141927,Ben Hutton
142119,Daniel Altshuller
142128,Matthew Peca
142215,Nick Baptiste
142279,MacKenzie Weegar
142605,Victor Olofsson
142620,Filip Forsberg
142653,William Karlsson
143095,Max Friberg
143097,Mike Reilly
143098,Lukas Sedlak
143099,Anton Forsberg
143103,Yaroslav Kosov
143106,Nick Seeler
143112,Josh Archibald
143113,Colin Blackwell
143117,Steffen Soberg
143315,Sven Andrighetto
143744,Nathan MacKinnon
143756,Ryan Graves
143769,Ross Johnston
143801,Laurent Dauphin
143820,Emile Poirier
143823,Zachary Fucale
143840,Anthony Duclair
143848,Philippe Desrosiers
143854,Samuel Morin
143859,Jean-Sebastien Dea
143870,Frederick Gaudreau
143904,Danick Martel
143915,Mikhail Grigorenko
144065,Connor Hellebuyck
144209,Tucker Poolman
144264,Anthony Stolarz
144507,Devin Shore
144563,Dylan Sikura
144573,Miro Aaltonen
144579,Markus Hannikainen
144596,Petteri Lindbohm
144604,Juuso Riikola
144613,Teuvo Teravainen
144620,C.J. Smith
144637,Erik Gustafsson
144681,Remi Elie
144787,Tomas Nosek
145001,Anton Slepyshev
145014,Michael Dal Colle
145020,Tyler Bertuzzi
145022,Chris Bigras
145030,Cole Cassels
145034,Jason Dickinson
145036,Jake Dotchin
145037,Aaron Ekblad
145039,Radek Faksa
145050,Ben Harpur
145053,Bo Horvat
145065,Olli Maatta
145066,Kurtis MacDermid
145070,Spencer Martin
145076,Trevor Murphy
145088,Jordan Subban
145093,Carter Verhaeghe
145126,Tim Bozon
145157,Tristan Jarry
145165,Taylor Leier
145425,Sam Anas
145443,J.T. Compher
145457,Hudson Fasching
145478,John Hayden
145488,Alex Iafallo
145502,Kevin Labanc
145506,Charlie Lindgren
145514,Mike Matheson
145515,Gerald Mayhew
145517,Michael McCarron
145526,Trevor Moore
145528,Tyler Motte
145535,Andrew Oglevie
145550,Kevin Roy
145552,Steven Santini
145567,Mike Vecchione
145580,Jake Evans
145627,Hunter Smith
145634,Aleksander Barkov
145656,Connor Clifton
145748,Nathan Walker
145781,Reid Duke
146146,Thatcher Demko
146172,Joe Hicketts
146214,Shayne Gostisbehere
146221,Trevor van Riemsdyk
147094,Mikko Lehtonen2
147490,Ryan Pilon
147495,Michael Kapla
147496,Gustav Olofsson
147613,Artturi Lehkonen
147658,Nick Schmaltz
148570,Conner Bleackley
148645,Dominik Kubalik
148769,Haydn Fleury
148867,Justin Kirkland
148882,Jonathan Drouin
149178,Jake Virtanen
149191,Justin Bailey
151662,Sean Walker
151714,Nick Paul
151737,Robby Fabbri
151981,Brett Lernout
151992,Brayden Point
152001,John Quenneville
152151,Carson Soucy
152152,Brandon Hickey
152379,Eric Cornel
152763,Mattias Janmark
152764,Christian Djoos
152765,Elias Lindholm
152767,Alexander Wennberg
152794,Linus Ullmark
152797,Anton Lindholm
152806,Cristoval Nieves
152810,Daniel O'Regan
152839,Andre Burakovsky
152851,Fredrik Handemark
152875,Hampus Lindholm
152876,Jakob Lilja
152939,Michael Brodzinski
153018,Devon Toews
153101,Ryan Gropp
154425,Sergei Shumakov
154539,Calvin Petersen
154550,Karson Kuhlman
155331,Andrei Vasilevskiy
155332,Mark Jankowski
155334,Teddy Blueger
155335,Brian Hart
155337,Joonas Korpisalo
155338,Jimmy Vesey
155339,Mackenzie MacEachern
155341,Esa Lindell
155343,Oskar Sundqvist
155408,Oliver Bjorkstrand
158164,Brett Pesce
158169,Jack Eichel
158171,Conor Garland
159138,Andrei Mironov
159212,Brett Seney
159226,Travis Dermott
159355,Pavel Buchnevich
159418,Collin Delia
159696,Griffen Molino
159795,Spencer Foo
159881,Nikita Tryamkin
159892,Ville Husso
159916,Henrik Haapala
159997,Jan Rutta
160064,Dominik Simon
160165,Paul Bittner
160168,Landon Bow
160169,Adam Brooks
160171,Rourke Chartier
160174,Leon Draisaitl
160183,Brendan Guhle
160186,Jayce Hawryluk
160201,Dysin Mayo
160205,Mirco Mueller
160216,Brett Pollock
160248,Michael Amadio
160252,Sam Bennett
160273,Nikolay Goldobin
160279,Joshua Ho-Sang
160281,Dominik Kahun
160292,Jared McCann
160293,Connor McDavid
160295,Roland McKeown
160296,Jacob Middleton
160299,Alex Nedeljkovic
160318,Sergei Tolchinsky
160320,Spencer Watson
160322,Kyle Wood
160323,Nikita Zadorov
160327,Nicolas Aube-Kubel
160332,Ivan Barbashev
160343,Alexandre Carrier
160357,Frederik Gauthier
160363,Matthew Highmore
160366,Bokondji Imama
160381,Mason McDonald
160396,Martin Reway
160397,Anthony Richard
160415,Valentin Zykov
160531,Gavin Bayreuther
160532,Louis Belpedio
160534,Anders Bjork
160545,Ryan Collins
160546,Kyle Connor
160554,Nick Ellis
160563,Dylan Gambrell
160569,Jake Guentzel
160575,Joshua Jacobs
160577,Cam Johnson
160580,Dylan Larkin
160583,Brendan Lemieux
160585,Ryan MacInnis
160586,Johnathan MacLeod
160599,Sonny Milano
160623,Joe Snively
160632,Alex Tuch
160644,Christian Wolanin
160732,Noel Acciari
160749,Kevin Rooney
161029,Mitch Marner
161083,Dakota Joshua
161159,Michael Eyssimont
161165,Kiefer Sherwood
161181,Connor Hurley
161291,Brendan Perlini
161358,Christian Dvorak
161382,Jakub Vrana
161684,Matt Roy
161685,Adam Johnson
161688,Brandon Carlo
161693,Kyle Capobianco
161716,Neal Pionk
161740,Juuse Saros
161764,Max Veronneau
161793,Jansen Harkins
161922,Sheldon Rempal
161928,Bobby McMann
161941,Austin Wagner
161942,Tyler Soy
161943,Robert Hagg
162163,Mikko Rantanen
162183,Glenn Gawdin
162310,Nicholas Merkley
162334,Darren Raddysh
162338,Kasperi Kapanen
162341,Kaapo Kahkonen
162402,Roope Hintz
162424,Mackenzie Blackwood
162455,Oula Palve
162464,Keegan Kolesar
162486,Valeri Nichushkin
162736,Anton Cederholm
162747,Manual Wiederer
162819,Gabriel Gagne
162987,Mathew Barzal
163050,Danton Heinen
163171,David Kampf
163398,Parker Wotherspoon
163405,Vladimir Tkachev
163406,Yaroslav Dyblenko
163413,Ilya Sorokin
163423,Kristers Gudlevskis
163450,Radim Simek
163932,Patrik Rybar
163979,Marko Dano
164043,Aleksi Saarela
164088,Saku Maenalanen
164346,Nikolaj Ehlers
164465,Robin Kovacs
164474,Gustav Rydahl
164475,Andreas Johnsson
164479,Joakim Nygard
164497,Marcus Hogberg
164498,Peter Cehlarik
164509,Sebastian Aho2
164511,Lucas Wallmark
164514,Andreas Borgman
164638,Graham Knott
164700,Noah Juulsen
164706,Jesse Gabrielle
164825,Ethan Bear
165340,Brogan Rafferty
165598,Zach Sanford
165758,Teemu Kivihalme
165760,Jimmy Schuldt
165761,Shane Gersich
