hockeydb,name
77322, Alexander Radulov
51196, Igor Radulov
4438, Brian Rafalski
93028, Michael Raffl
18940, Marcus Ragnarsson
95391, Rhett Rakhshani
118372, Toni Rajala
130557, Rickard Rakell
62804, Tim Ramholt
78558, Karri Ramo
4450, Mike Ramsey
4452, Bill Ranford
111621, Brendan Ranford
55271, Paul Ranger
4455, Paul Ranheim
84346, Tuukka Rask
128528, Victor Rask
120245, Dennis Rasmussen
14458, Erik Rasmussen
95382, Michael Ratchuk
4459, Mike Rathje
118248, Ty Rattie
4465, Rob Ray
31782, Andrew Raycroft
87914, Mason Raymond
99530, Matt Read
14456, Marty Reasoner
80339, Ryan Reaves
4478, Mark Recchi
14466, Wade Redden
4499, Eldon Reddick
94013, Zach Redmond
4508, Joe Reekie
4509, Jeff Reese
29154, Robyn Regehr
78679, Peter Regin
23725, Jeremy Reich
4517, Robert Reichel
35667, Brandon Reid
4518, Dave Reid
143097, Mike Reilly
130695, Morgan Rielly
89975, James Reimer
123847, Griffin Reinhart
114068, Max Reinhart
132239, Sam Reinhart
30799, Steven Reinprecht
13624, Todd Reirden
4529, Mikael Renberg
127776, Ludwig Rensfeldt
90123, Michael Repik
4538, Pascal Rheaume
4539, Damian Rhodes
42209, Alex Riazantsev
35733, Mike Ribeiro
4543, Mike Ricci
4546, Steven Rice
35725, Brad Richards
59738, Mike Richards
59636, Brad Richardson
4556, Luke Richardson
4558, Stephane Richer
67589, Danny Richmond
4562, Barry Richter
50568, Martin Richter
4564, Mike Richter
4566, Mike Ridley
122721, Tobias Rieder
753, Vincent Riendeau
36241, Michel Riesen
16592, Teemu Riihijarvi
100339, Zac Rinaldo
62662, Pekka Rinne
67512, Pat Rissmiller
139048, Rasmus Ristolainen
45038, Jani Rita
122902, Brett Ritchie
19200, Byron Ritchie
138947, Nick Ritchie
87882, Mattias Ritola
14096, Jamie Rivers
10723, Craig Rivet
96685, Colby Robak
4591, Mario Roberge
4596, David Roberts
4598, Gary Roberts
21512, Bert Robertsson
26805, Stephane Robidas
4616, Luc Robitaille
21999, Randy Robitaille
10172, David Roche
49768, Travis Roche
175008, Noah Rod
120281, Anton Rodin
4629, Jeremy Roenick
16376, Stacy Roest
71942, Andy Rogers
18943, Leif Rohlin
4636, Jon Rohloff
11373, Dwayne Roloson
4643, Brian Rolston
46442, Aaron Rome
4654, Cliff Ronning
26796, Pavel Rosa
72697, Jay Rosehill
109102, Brad Ross
81103, Nick Ross
4673, Bob Rouse
97899, Antoine Roussel
106684, Charles-Olivier Roussel
4675, Dominic Roussel
62398, Dany Roussin
18625, Andre Roy
50145, Derek Roy
106601, Olivier Roy
4688, Patrick Roy
20208, Remi Royer
29289, Michal Rozsival
14931, Steve Rucchin
4697, Martin Rucinsky
116566, Chad Ruhwedel
4702, Darren Rumble
112749, David Rundblad
31851, Mike Rupp
4708, Cam Russell
73434, Kris Russell
4715, Christian Ruuttu
27832, Jarkko Ruutu
50514, Tuomo Ruutu
68170, Stefan Ruzicka
6952, Evgeni Ryabchikov
76888, Bobby Ryan
73289, Joey Ryan
120950, Kenny Ryan
45084, Michael Ryan
17657, Terry Ryan
130619, Kerby Rychel
4718, Warren Rychel
33895, Mark Rycroft
76890, Daniel Ryder
35679, Michael Ryder
94172, Jussi Rynnas
87883, Johan Ryno
62557, Rick Rypien
123396, Brandon Saad
35765, Dany Sabourin
4729, Joe Sacco
45042, Kirill Safronov
4739, Joe Sakic
89363, Alexander Salak
77595, Brian Salcido
18826, Ruslan Salei
30857, Dusan Salficky
78387, Anssi Salmela
45091, Tony Salmelainen
76062, Johannes Salmonsson
40218, Sami Salo
15580, Tommy Salo
130458, Miikka Salomaki
31672, Andreas Salomonsson
28694, Bryce Salvador
80486, Jerome Samson
15609, Sergei Samsonov
130984, Henrik Samuelsson
113833, Jesper Samuelsson
4744, Kjell Samuelsson
51175, Martin Samuelsson
37626, Mikael Samuelsson
116570, Philip Samuelsson
4745, Ulf Samuelsson
4749, Geoff Sanderson
4755, Jim Sandlak
4758, Tomas Sandstrom
25947, Curtis Sanford
80230, Bob Sanguinetti
166828, Travis Sanheim
45039, Tommi Santala
145552, Steven Santini
83843, Mark Santorelli
76527, Mike Santorelli
51228, Vladimir Sapozhnikov
45069, Oleg Saprykin
4767, Yves Sarault
19313, Cory Sarich
161740, Juuse Saros
16367, Miroslav Satan
105889, Harri Sateri
50690, Kurt Sauer
80355, Michael Sauer
96358, Maxime Sauve
29599, Philippe Sauve
96391, Yann Sauve
27831, Andre Savage
4786, Brian Savage
106685, David Savard
4789, Denis Savard
15605, Marc Savard
50212, Agris Saviels
76529, Raymond Sawada
21497, Kevin Sawyer
100944, Luca Sbisa
106687, Marco Scandella
14107, Dave Scatchard
82964, Colton Sceviour
49686, Nolan Schaefer
19344, Peter Schaefer
37003, Petr Schastlivy
147658, Nick Schmaltz
130548, Mark Scheifele
106939, Brayden Schenn
89981, Luke Schenn
170217, Nikita Scherbak
80284, David Schlemko
124254, Jordan Schmaltz
123400, Nate Schmidt
78704, Cory Schneider
4813, Mathieu Schneider
71793, Rob Schremp
116647, Jordan Schroeder
53288, Christoph Schubert
67691, Jeff Schultz
50694, Jesse Schultz
113177, Justin Schultz
45186, Nick Schultz
4830, Corey Schwab
118953, Jaden Schwartz
78549, Marek Schwarz
71413, John Scott
94416, Ben Scrivens
35507, Rob Scuderi
55395, Brent Seabrook
80325, Keith Seabrook
34004, Daniel Sedin
34007, Henrik Sedin
48685, Brandon Segal
116079, Tyler Seguin
51335, Dennis Seidenberg
54063, Peter Sejna
122908, Jiri Sekac
78470, Andrej Sekera
51241, Lubomir Sekeras
4863, Teemu Selanne
15566, Alexander Selivanov
4869, Alexander Semak
42475, Alexei Semenov
4873, Anatoli Semenov
64573, Alexander Semin
80210, Tom Sestito
73436, Devin Setoguchi
124610, Damon Severson
4881, Brent Severyn
4882, Pierre Sevigny
82965, Tyson Sexsmith
99493, Dan Sexton
116080, Michael Sgarbossa
11084, Konstantin Shafronov
4888, Brendan Shanahan
4890, Darrin Shannon
4891, Darryl Shannon
63053, Ryan Shannon
76897, David Shantz
4894, Jeff Shantz
4896, Vadim Sharifijanov
54873, Patrick Sharp
105410, Kevin Shattenkirk
116081, Andrew Shaw
4904, Brad Shaw
4905, David Shaw
123527, Riley Sheahan
26815, Jody Shelley
80487, James Sheppard
4920, Ray Sheppard
4930, Steve Shields
130701, Hunter Shinkaruk
110439, Brendan Shinnimin
80669, Sergei Shirokov
56806, Timofei Shishkanov
64556, Alexei Shkotov
144507, Devin Shore
120926, Drew Shore
4943, Mikhail Shtalenkov
719, Gary Shuchuk
34005, Denis Shvidki
4951, Peter Sidorkiewicz
130991, Patrick Sieloff
117547, Duncan Siemens
117132, Jakob Silfverberg
721, Mike Sillinger
24124, Jonathan Sim
49923, Roman Simicek
96604, Wayne Simmonds
4962, Chris Simon
4968, Craig Simpson
4970, Reid Simpson
13686, Todd Simpson
127134, Colton Sissons
47635, Michal Sivek
4989, Tommy Sjodin
84507, Mattias Sjogren
56822, Fredrik Sjostrom
72695, Evgeny Skachkov
4991, Jarrod Skalde
87876, Jack Skille
64567, Brett Skinner
116085, Jeff Skinner
130995, Brady Skjei
31764, Martin Skoula
40221, Karlis Skrastins
42203, Pavel Skrbek
5002, Brian Skrudland
13627, Peter Skudra
3893, John Slaney
63188, Jim Slater
5006, Jiri Slegr
5010, Blake Sloan
55362, Tyler Sloan
56807, Tomas Slovak
72696, Matt Smaby
5018, Richard Smehlik
71282, Ladislav Smid
51168, Alexei Smirnov
99635, Ben Smith
5026, Brandon Smith
90926, Brendan Smith
99554, Craig Smith
23900, D.J. Smith
84871, Derek Smith
145627, Hunter Smith
5044, Jason Smith
93403, Jeremy Smith
59707, Jordan Smith
29302, Mark Smith
50142, Mike Smith
115612, Reilly Smith
5923, Steve Smith
14462, Wyatt Smith
81671, Zack Smith
116086, Devante Smith-Pelly
28640, Jerred Smithson
80173, Radek Smolenak
5060, Bryan Smolinski
5063, Brad Smyth
5064, Greg Smyth
11264, Ryan Smyth
94032, Carl Sneep
5069, Chris Snell
5073, Garth Snow
24089, Dan Snyder
143117, Steffen Soberg
76041, Vladimir Sobotka
76090, Carl Soderberg
5078, Tommy Soderstrom
34008, Eero Somervuori
48142, Radovan Somik
82725, Brett Sonne
21513, Brent Sopel
14090, Sheldon Souray
37533, Jaroslav Spacek
89742, Nick Spaling
28703, Martin Spanhel
130562, Garret Sparks
5100, Mike Speer
42311, Jason Spezza
50697, Matthew Spiller
116089, Ryan Spooner
125416, Ryan Sproul
51231, Janis Sprukts
89986, Jared Spurgeon
70619, Frederic St. Denis
35607, Bruno St. Jacques
18067, Martin St. Louis
55283, Eric Staal
96605, Jared Staal
80489, Jordan Staal
76907, Marc Staal
77747, Drew Stafford
5131, Steve Staios
55194, Matt Stajan
5132, Nick Stajduhar
123532, Sebastien Stalberg
97849, Viktor Stalberg
81018, Alex Stalock
96607, Steven Stamkos
5144, Paul Stanton
72981, Ryan Stanton
5145, Mike Stapleton
69840, Paul Stastny
5156, Peter Stastny
63199, Yan Stastny
5158, Robb Stauber
59638, Brad Staubitz
54471, David Steckel
62760, Alexander Steen
5161, Thomas Steen
30952, Patrik Stefan
106690, Mikhail Stefanovich
62872, Lee Stempniak
113823, Derek Stepan
62780, Tobias Stephan
31723, Charlie Stephens
64361, Logan Stephenson
67806, Brett Sterling
5175, Ronnie Stern
5176, John Stevens
5177, Kevin Stevens
5180, Scott Stevens
62896, Grant Stevenson
5181, Jeremy Stevenson
5183, Turner Stevenson
59627, Anthony Stewart
5188, Cam Stewart
80211, Chris Stewart
5203, Cory Stillman
87877, Ryan Stoa
28418, P.J. Stock
5207, Alek Stojanov
144264, Anthony Stolarz
31058, Jarret Stoll
116184, Mark Stone
96696, Michael Stone
62460, Ryan Stone
69084, Clayton Stoner
5213, Jim Storm
6201, Jamie Storr
59789, Zack Stortini
72630, Tyson Strachan
95348, Brian Strait
5221, Martin Straka
84630, Anton Stralman
130709, Matej Stransky
48842, Martin Strbak
32708, Mark Streit
122942, Ryan Strome
18630, Jason Strudwick
28857, Brad Stuart
67796, Mark Stuart
5233, Jozef Stumpel
29095, Marco Sturm
145088, Jordan Subban
124602, Malcolm Subban
89716, P.K. Subban
26804, Radoslav Suchy
51259, Alexander Suglobov
5244, Mike Sullivan
22120, Steve Sullivan
57621, Alexander Sulzer
95350, Chris Summers
5252, Mats Sundin
30373, Ronnie Sundin
155343, Oskar Sundqvist
127575, Johan Sundstrom
5253, Niklas Sundstrom
56828, Tomas Surovy
6953, Maxim Sushinski
123412, Andrej Sustr
5257, Gary Suter
72672, Ryan Suter
45177, Brian Sutherby
84687, Brandon Sutter
5260, Brent Sutter
124044, Lukas Sutter
5264, Rich Sutter
5265, Ron Sutter
27842, Andy Sutton
5267, Ken Sutton
15992, Per Svartvadet
55379, Marek Svatos
112732, Niklas Svedberg
15579, Robert Svehla
20209, Jaroslav Svejkovsky
15578, Magnus Svensson
59244, Alexandr Svitov
45164, Jaroslav Svoboda
36981, Petr Svoboda2
5272, Petr Svoboda1
80491, Bryce Swan
24462, Brian Swanson
27809, Scott Swanson
97852, Billy Sweatt
5275, Bob Sweeney
5276, Don Sweeney
5277, Tim Sweeney
5281, Darryl Sydor
5284, Michal Sykora
36953, Petr Sykora2
10760, Petr Sykora1
18172, Dean Sylvester
71779, Danny Syvret
78369, Paul Szczechura
106866, Jordan Szwarz
5290, Rick Tabaracci
49573, Jeff Taffe
5291, Peter Taglianetti
100197, Cam Talbot
55072, Maxime Talbot
61773, Barry Tallackson
16297, Rob Tallas
36947, Henrik Tallinder
69908, Jeff Tambellini
5300, Chris Tamer
42570, Dave Tanabe
720, Chris Tancill
105112, Chris Tanev
96610, Eric Tangradi
29482, Alex Tanguay
5305, John Tanner
93822, Matt Taormina
35451, Brad Tapper
117204, Vladimir Tarasenko
45100, Vadim Tarasov
56754, Andrei Taratukhin
5309, Patrice Tardif
84353, Iiro Tarkki
62619, Nick Tarnasky
15994, Dick Tarnstrom
120671, Tomas Tatar
53158, Petr Taticek
89823, John Tavares
5316, Chris Taylor
5318, Dave Taylor
765, Tim Taylor
112733, Mattias Tedenby
122914, Ivan Telegin
47278, Mikael Tellqvist
45052, Petr Tenkrat
116585, Matt Tennyson
144613, Teuvo Teravainen
5360, Chris Terreri
89777, Chris Terry
40732, Dmitri Tertyshny
73495, Roman Tesliuk
80981, Mike Testwuide
19317, Joey Tetarenko
90722, Colton Teubert
35701, Alexei Tezikov
78353, A.J. Thelen
14080, Jose Theodore
137663, Shea Theodore
5366, Chris Therien
5371, Jocelyn Thibault
76565, Brad Thiessen
69886, Bill Thomas
116093, Christian Thomas
5377, Steve Thomas
18081, Tim Thomas
62571, Nate Thompson
21499, Rocky Thompson
50179, Chris Thorburn
62297, Patrick Thoresen
23710, Joe Thornton
5391, Scott Thornton
24107, Shawn Thornton
123034, Dalton Thrower
16292, Billy Tibbetts
96280, Viktor Tikhonov
5400, Esa Tikkanen
23251, Mattias Timander
5406, Kimmo Timonen
120972, Jarred Tinordi
5407, Mark Tinordi
5411, German Titov
14103, Daniel Tjarnqvist
45046, Mathias Tjarnqvist
5414, Keith Tkachuk
22979, Daniel Tkaczuk
89369, Jiri Tlusty
5417, Rick Tocchet
5419, Kevin Todd
93829, Jonathan Toews
115633, Tyler Toffoli
62643, Hannu Toivonen
96701, Dustin Tokarski
160318, Sergei Tolchinsky
64501, Ole-Kristian Tollefsen
13605, Jeff Toms
50703, Jordin Tootoo
5435, Mike Torchia
19283, Pavel Torgayev
105414, Nichlas Torp
42312, Raffi Torres
16595, Vesa Toskala
6397, Patrick Traverse
5449, Dan Trebil
5450, Andrei Trefilov
21502, Yannick Tremblay
16305, Pascal Trepanier
71437, T.J. Trevelyan
105000, Corey Trivino
21473, Pavel Trnka
122917, Vincent Trocheck
94047, Corey Tropp
123537, Zach Trotman
80999, Brock Trotter
131007, Jacob Trouba
80494, Slava Trukhno
106580, Maxim Trunev
159881, Nikita Tryamkin
25885, Nikos Tselios
5483, Nikolai Tsulygin
10162, Denis Tsygurov
5484, Vladimir Tsyplakov
160632, Alex Tuch
14475, Darcy Tucker
5487, John Tucker
5489, Ron Tugnutt
50529, Arto Tukio
76155, Lauri Tukonen
72677, Evgeny Tunik
5492, Marko Tuomainen
22022, Marty Turco
5494, Darren Turcotte
22630, Roman Turek
5495, Pierre Turgeon
5496, Sylvain Turgeon
99822, Kyle Turris
5508, Oleg Tverdovsky
130716, Marek Tvrdon
5509, Tony Twist
84686, Dana Tyrell
59679, Fedor Tyutin
5515, Igor Ulanov
112734, David Ullstrom
54470, R.J. Umberger
55361, Scottie Upshall
118535, Alexander Urbom
55112, Cory Urquhart
5521, Stefan Ustorf
50234, Libor Ustrnul
36984, Ossi Vaananen
62283, Martin Vagner
105416, Justin Vaive
76915, Boris Valabik
93583, Pavel Valentenko
5531, Rob Valicevic
24150, Steven Valiquette
5534, Garry Valk
5886, Shaun Van Allen
5536, Darren Van Impe
105417, James van Riemsdyk
23718, Mike Van Ryn
171229, Vitek Vanecek
5541, John Vanbiesbrouck
5542, Ryan Vandenbussche
31072, Jim Vandermeer
24652, Pete Vandermeer
65958, Thomas Vanek
14079, Vaclav Varada
19180, Petri Varis
89271, Semyon Varlamov
26837, Sergei Varlamov
5548, Jarkko Varvio
37000, Josef Vasicek
155331, Andrei Vasilevskiy
10767, Andrei Vasilyev
5550, Dennis Vaske
93569, Alexander Vasyunov
120910, Sami Vatanen
90924, Keven Veilleux
43803, Stephane Veilleux
5565, Pat Verbeek
43897, Antoine Vermette
5568, Mike Vernon
69003, Kris Versteeg
100352, Linden Vey
742, Dennis Vial
30781, J.P. Vigier
5577, Vesa Viitakoski
107163, Tomas Vincour
30687, Tony Virta
149178, Jake Virtanen
116096, Mark Visentin
89564, Ivan Vishnevskiy
34001, Vitali Vishnevsky
51233, Lubomir Visnovsky
81048, Joe Vitale
49094, Jari Viuhkola
6740, Tomas Vlasak
73276, Marc-Edouard Vlasic
96422, Vyacheslav Voynov
18609, Tomas Vokoun
51270, Anton Volchenkov
22978, Alexandre Volchkov
5597, David Volek
72531, Roman Voloshenko
5602, Jan Vopat
14078, Roman Vopat
93546, Jakub Voracek
77362, Dmitry Vorobiev
51194, Pavel Vorobiev
22834, Vladimir Vorobiev
56813, Aaron Voros
161382, Jakub Vrana
63013, Petr Vrana
43740, Radim Vrbata
5605, Vladimir Vujtek
5607, Mick Vukota
5608, David Vyborny
47630, Rene Vydareny
22706, Sergei Vyshedkevich
69793, Steve Wagner
91680, Mitch Wahl
5610, Jimmy Waite
5611, Darcy Wakaluk
31126, Matt Walker
5619, Scott Walker
20211, Jesse Wallin
37512, Niclas Wallin
47282, Rickard Wallin
26808, Derrick Walser
72074, Ben Walter
5632, Wes Walz
87880, Tom Wandell
31053, Kyle Wanvig
5635, Aaron Ward
55426, Cam Ward
5636, Dixon Ward
23726, Jason Ward
31758, Joel Ward
20213, Lance Ward
14468, Jeff Ware
14091, Rhett Warrener
5642, Todd Warriner
16364, Steve Washburn
116099, Austin Watson
160320, Spencer Watson
19323, Mike Watt
5658, Tim Watters
26128, Mike Weaver
19006, Steve Webb
76921, Mike Weber
62488, Shea Weber
81495, Yannick Weber
116100, Scott Wedgewood
18621, Kevin Weekes
5672, Doug Weight
45045, Mattias Weinhandl
5676, Eric Weinrich
80353, Dale Weise
50230, Stephen Weiss
56827, Noah Welch
99417, Casey Wellman
15582, Chris Wells
96884, Eric Wellwood
50104, Kyle Wellwood
115240, Jeremy Welsh
152767, Alexander Wennberg
115621, Ethan Werek
5687, Brad Werenka
67784, Stephen Werner
5690, Glen Wesley
33926, Duvie Westcott
77765, Kevin Westgarth
37001, Tommy Westlund
33937, Erik Westrum
71805, Kyle Wharton
78686, Blake Wheeler
28500, Colin White1
55464, Ian White
99498, Patrick White
6388, Peter White
80499, Ryan White
15445, Todd White
24718, Trent Whitfield
5708, Kay Whitmore
5710, Ray Whitney
63061, Ryan Whitney
70438, Roman Wick
50256, Dennis Wideman
11358, Jason Wiemer
102405, Patrick Wiercioch
5728, David Wilkie
5730, Neil Wilkinson
5736, David Williams
25856, Jason Williams
55469, Jeremy Williams
42448, Justin Williams
95385, Nigel Williams
19360, Shane Willis
23060, Brian Willsie
22583, Clarke Wilm
108354, Colin Wilson
71378, Kyle Wilson
16381, Landon Wilson
18626, Mike Wilson
5760, Ron Wilson
77003, Ryan Wilson
130599, Tom Wilson
49463, Brad Winchester
84831, Jesse Winchester
99446, Tommy Wingels
77829, Daniel Winnik
80323, Ty Wishart
55297, James Wisniewski
6203, Brendan Witt
5776, Craig Wolanin
71741, Wojtek Wolski
5781, Dody Wood
5782, Randy Wood
3891, Jason Woolley
26800, Peter Worrell
117537, Tyler Wotherspoon
50710, Jeff Woywitka
49443, Andy Wozniewski
5803, Ken Wregget
120947, William Wrenn
91828, James Wright
19322, Jamie Wright
5808, Tyler Wright
15573, Vitali Yachmenev
5814, Terry Yake
168006, Bogdan Yakimov
51193, Mikhail Yakubov
130572, Nail Yakupov
87906, Keith Yandle
5819, Alexei Yashin
5822, Trent Yawney
16282, Alexei Yegorov
16380, Stephane Yelle
78669, Alexei Yemelin
76587, Brandon Yip
5825, Juha Ylonen
29172, Nolan Yonkman
101663, Allen York
21515, Harry York
730, Jason York
22025, Mike York
7933, Scott Young
5839, Paul Ysebaert
5843, Dmitri Yushkevich
5844, Steve Yzerman
160323, Nikita Zadorov
71297, Marek Zagrapan
69006, Travis Zajac
72694, Konstantin Zakharov
5846, Zarley Zalapski
37004, Miroslav Zalesak
78696, Steven Zalewski
3899, Rob Zamuner
49543, Greg Zanon
81014, Jeff Zatkoff
21494, Richard Zednik
5855, Valeri Zelepukin
42451, Rob Zepp
45090, Henrik Zetterberg
5858, Rob Zettler
5859, Peter Zezel
5860, Alexei Zhamnov
92051, Vladimir Zharkov
70844, Nikolai Zherdev
5861, Alexei Zhitnik
5862, Sergei Zholtok
139958, Mika Zibanejad
50509, Marek Zidlicky
31714, Mike Zigomanis
51178, Sergei Zinovjev
49098, Tomas Zizka
129776, Anton Zlobin
5867, Doug Zmolek
99830, Harry Zolnierczyk
5871, Rick Zombo
87904, Ilja Zubov
5872, Sergei Zubov
23252, Dainius Zubrus
117131, Mats Zuccarello
120964, Jason Zucker
160415, Valentin Zykov
19374, Andrei Zyuzin
121548, Josh Jooris
118566, Melker Karlsson
121927, Barclay Goodrow
146221, Trevor van Riemsdyk
106801, Ben Chiarot
130461, Jyrki Jokipakka
90534, Zach Sill
118989, Josh Manson
96636, Craig Cunningham
123464, Mike Condon
122607, Louis Domingue
139539, Colton Parayko
124022, Jordan Martinook
155337, Joonas Korpisalo
132851, Jaccob Slavin
152794, Linus Ullmark
144637, Erik Gustafsson
141927, Ben Hutton
139965, Viktor Svedberg
123365, Michael Mersch
127312, Tanner Kero
158164, Brett Pesce
131804, Conor Sheary
122857, Dylan DeMelo
127600, Dennis Everberg
112477, Brandon Davidson
125158, Sergei Kalinin
160293, Connor McDavid
158169, Jack Eichel
161029, Mitch Marner
170174, Dylan Strome
170298, Noah Hanifin
170336, Ivan Provorov
170354, Zach Werenski
162163, Mikko Rantanen
169698, Pavel Zacha
169615, Timo Meier
162987, Mathew Barzal
170113, Lawson Crouse
113948, Andrew Hammond
160546, Kyle Connor
176740, Jakub Zboril
117198, Artemi Panarin
173023, Evgeny Svechnikov
161358, Christian Dvorak
169575, Thomas Chabot
105384, Scott Darling
169637, Daniel Sprong
121975, Matt O'Connor
172649, Brock Boeser
123906, Sergei Plotnikov
122758, Joonas Donskoi
170137, Travis Konecny
162310, Nick Merkley
176330, Joel Eriksson Ek
176278, Denis Gurianov
170228, Jake DeBrusk
130608, Matt Murray
169563, Anthony Beauvillier
160165, Paul Bittner
162819, Gabriel Gagne
170355, Colin White
168863, Zachary Senyshyn
169631, Jeremy Roy
110234, Jordan Weal
180628, Ilya Samsonov
180801, Jacob Larsson
144596, Petteri Lindbohm
130612, Chris Tierney
170340, Jack Roslovic
130755, Nikita Nesterov
164700, Noah Juulsen
70874, Evgeny Medvedev
180815, Gabriel Carlsson
151714, Nick Paul
123333, Stephen Johns
119077, Micheal Ferland
172712, Oskar Lindblom
172719, Oliver Kylington
96482, Joonas Kemppainen
107596, Seth Helgeson
130532, Colin Miller
170287, Christian Fischer
170173, Mitchell Stephens
111008, Steve Moses
159226, Travis Dermott
107609, Chris Wideman
164465, Robin Kovacs
170273, Jeremy Bracco
160396, Martin Reway
164043, Aleksi Saarela
145020, Tyler Bertuzzi
123404, Nick Shore
159892, Ville Husso
123379, Michael Paliotta
143099, Anton Forsberg
116498, Troy Grosenick
129745, Liam O'Brien
120591, Ronalds Kenins
161688, Brandon Carlo
122789, Borna Rendulic
163050, Danton Heinen
139625, Cole Ully
155338, Jimmy Vesey
160183, Brendan Guhle
160732, Noel Acciari
112072, Brody Hoffman
170179, Mitchell Vande Sompel
174983, Sebastian Aho
127590, Klas Dahlbeck
153101, Ryan Gropp
112785, Brandon Manning
161793, Jansen Harkins
107050, Michal Jordan
145030, Cole Cassels
112513, Daniel Carr
160343, Alexandre Carrier
165972, Rasmus Andersson
164475, Andreas Johnsson
171577, A.J. Greer
170138, Nikita Korostelev
162424, Mackenzie Blackwood
152152, Brandon Hickey
169616, Nicolas Meloche
180799, Lukas Vejdemo
176325, Felix Sandstrom
176691, Yakov Trenin
172745, Dmytro Timashov
175324, Gustav Forsling
118258, Laurent Brossoit
121436, Kyle Baun
147490, Ryan Pilon
155341, Esa Lindell
176845, Erik Cernak
176600, Matej Tomek
182214, Daniel Vladar
116069, Shane Prince
170947, Adin Hill
169617, Sam Montembeault
182227, David Cotton
160171, Rourke Chartier
145502, Kevin Labanc
77306, Derek Ryan
83787, Chris VandeVelde
182212, Martins Dzierkals
144579, Markus Hannikainen
96711, Jakub Nakladal
170320, Auston Matthews
176922, Patrik Laine
176931, Jesse Puljujarvi
170348, Matthew Tkachuk
187471, Olli Juolevi
176718, Pierre-Luc Dubois
187435, Alexander Nylander
187455, Mikhail Sergachev
170552, Tyson Jost
177805, Clayton Keller
177551, Logan Brown
177557, Jakob Chychrun
177586, Michael McLeod
177778, Kieffer Bellows
169587, Julien Gauthier
128538, Mantas Armalis
170322, Charlie McAvoy
123394, Bryan Rust
122837, Nikita Zaitsev
177019, Jake Bean
170098, Dante Fabbro
193762, German Rubtsov
177559, Alex DeBrincat
130233, Drake Caggiula
177802, Max Jones
170310, Luke Kunin
177612, Logan Stanley
145528, Tyler Motte
193764, Henrik Borgstrom
172263, Dennis Cholowski
131009, Frank Vatrano
169556, Nikita Soshnikov
171350, Sam Steel
171592, Tyler Benson
158171, Conor Garland
176679, Samuel Girard
138920, Josh Anderson
181784, Riley Tufte
177582, Jordan Kyrou
172631, Carter Hart
117444, Michal Kempny
186189, Vitaly Abramov
171615, Brett Howden
119084, Anthony Bitetto
139929, Alex Lyon
177831, Tage Thompson
176326, Rasmus Asplund
176005, Yegor Korshkov
169246, Lucas Johansen
145425, Sam Anas
121460, Zach Hyman
139020, Joseph Blandisi
177792, Trent Frederic
153018, Devon Toews
172805, Nathan Bastian
171423, Adam Mascherin
187555, Andrew Peeke
172553, Cameron Morrison
145506, Charlie Lindgren
121947, Nick Cousins
192101, Janne Kuokkanen
123393, Robbie Russo
176690, Pascal Laberge
160563, Dylan Gambrell
169620, Philippe Myers
186204, Otto Somppi
127585, Linus Hultstrom
169220, Andrew Nielsen
121447, Alan Quine
194122, Artur Kayumov
163413, Ilya Sorokin
180874, Jonathan Dahlen
130615, Adam Pelech
130023, Casey Nelson
121522, Scott Wilson
160248, Michael Amadio
160169, Adam Brooks
128522, Andreas Martinsen
113820, David Warsofsky
130908, Vinnie Hinostroza
123834, Ryan Dzingel
192086, Filip Gustavsson
171609, William Bitten
187444, Markus Niemelainen
127851, Chris Wagner
177677, Vili Saarijarvi
169430, Jake Walman
130958, Jordan Oesterle
173069, Igor Shesterkin
143756, Ryan Graves
139295, Troy Stecher
84762, Brandon Mashinter
170195, Kale Clague
96821, Lars Johansson
122866, Tyler Graovac
174606, Dillon Dube
169632, Nicolas Roy
116620, Bobby Farnham
187430, Dmitry Sokolov
160064, Dominik Simon
95339, Alex Biega
170118, Vince Dunn
164825, Ethan Bear
175319, Linus Soderstrom
152939, Michael Brodzinski
165763, Austin Poganski
139599, Matt Benning
130563, Andrey Pedan
192076, Mattias Elfstrom
112571, Jere Sallinen
177601, Taylor Raddysh
176707, Evan Fitzpatrick
180678, Kirill Kaprizov
122784, Iiro Pakarinen
146172, Joe Hicketts
177571, Connor Hall
177968, Libor Hajek
177599, Cliff Pu
164706, Jesse Gabrielle
130275, Tyler Gaudet
121426, Joseph Cramarossa
123298, Austin Czarnik
123320, Kevin Gravel
131779, Garnet Hathaway
169670, Ondrej Kase
131583, Roman Lyubimov
181077, Denis Malgin
169520, Markus Nutivaara
165598, Zach Sanford
123525, Tim Schaller
143098, Lukas Sedlak
115968, Logan Shaw
145001, Anton Slepyshev
168007, Miles Wood
179680, Cody Glass
152810, Daniel O'Regan
101629, Carter Rowney
177818, Jake Oettinger
177791, Adam Fox
164638, Graham Knott
191378, Timothy Liljegren
159916, Henrik Haapala
145781, Reid Duke
177588, Victor Mete
192047, Jesper Boqvist
170297, Jordan Greenway
187366, Juuso Valimaki
125404, Evan Rodrigues
188159, Nick Henry
117574, Yanni Gourde
145050, Ben Harpur
123469, Aaron Dell
162747, Manual Wiederer
187449, Conor Timmins
143859, Jean-Sebastien Dea
187484, Shane Bowers
101311, Yohann Auvitu
116737, Jean-Francois Berube
132181, Viktor Antipin
175316, Warren Foegele
154539, Cal Petersen
187458, Michael DiPietro
187397, Jason Robertson
177566, Jonah Gadjovich
